"","skiacademy","bib","day","run","course","split","performance"
"651","A","103","4",13,"B","1",0.015
"652","A","103","4",13,"B","4",0.250000000000002
"653","A","103","4",13,"B","5",0.290000000000001
"654","A","103","4",13,"B","6",1.13
"655","A","103","4",13,"B","7",1.085
"656","A","103","4",14,"B","1",0.005
"657","A","103","4",14,"B","4",0.280000000000001
"658","A","103","4",14,"B","5",0.330000000000002
"659","A","103","4",14,"B","6",1.8
"660","A","103","4",14,"B","7",1.805
"661","A","103","5",2,"B","1",-0.01
"662","A","103","5",2,"B","4",0.140000000000001
"663","A","103","5",2,"B","5",0.154999999999999
"664","A","103","5",2,"B","6",1.19
"665","A","103","5",2,"B","7",1.25
"666","A","103","5",4,"A","1",0.01
"667","A","103","5",4,"A","4",0.00999999999999979
"668","A","103","5",4,"A","5",0.00499999999999901
"669","A","103","5",4,"A","6",0.310000000000002
"670","A","103","5",4,"A","7",0.330000000000002
"671","A","103","5",5,"C","1",0.01
"672","A","103","5",5,"C","4",0.58
"673","A","103","5",5,"C","5",0.625
"674","A","103","5",5,"C","6",2.87
"675","A","103","5",5,"C","7",2.99
"676","A","103","5",6,"C","1",0.01
"677","A","103","5",6,"C","4",0.630000000000001
"678","A","103","5",6,"C","5",0.674999999999999
"679","A","103","5",6,"C","6",2.44
"680","A","103","5",6,"C","7",2.52
"681","A","103","5",7,"B","1",0
"682","A","103","5",7,"B","4",0.370000000000001
"683","A","103","5",7,"B","5",0.445
"684","A","103","5",7,"B","6",1.79
"685","A","103","5",7,"B","7",1.85
"686","A","103","5",8,"A","1",0.01
"687","A","103","5",8,"A","4",0.0200000000000014
"688","A","103","5",8,"A","5",0.0149999999999988
"689","A","103","5",8,"A","6",0.250000000000004
"690","A","103","5",8,"A","7",0.270000000000003
"691","A","104","1",2,"B","1",0.04
"692","A","104","1",2,"B","4",0.93
"693","A","104","1",2,"B","5",0.985000000000001
"694","A","104","1",2,"B","6",2.535
"695","A","104","1",2,"B","7",2.625
"696","A","104","1",3,"A","1",0.01
"697","A","104","1",3,"A","4",0.659999999999998
"698","A","104","1",3,"A","5",0.715000000000002
"699","A","104","1",3,"A","6",1.775
"700","A","104","1",3,"A","7",1.835
"701","A","104","1",4,"C","1",-0.01
"702","A","104","1",4,"C","4",1.15
"703","A","104","1",4,"C","5",1.225
"704","A","104","1",4,"C","6",3.615
"705","A","104","1",4,"C","7",3.735
"706","A","104","1",6,"B","1",-0.01
"707","A","104","1",6,"B","4",0.699999999999999
"708","A","104","1",6,"B","5",0.755000000000001
"709","A","104","1",6,"B","6",2.355
"710","A","104","1",6,"B","7",2.445
"711","A","104","1",7,"C","1",-0.02
"712","A","104","1",7,"C","4",1.09
"713","A","104","1",7,"C","5",1.165
"714","A","104","1",7,"C","6",3.555
"715","A","104","1",7,"C","7",3.675
"716","A","104","1",8,"A","1",0.01
"717","A","104","1",8,"A","4",0.67
"718","A","104","1",8,"A","5",0.735000000000001
"719","A","104","1",8,"A","6",1.745
"720","A","104","1",8,"A","7",1.795
"721","A","104","2",2,"B","1",-0.015
"722","A","104","2",2,"B","4",0.519999999999998
"723","A","104","2",2,"B","5",0.5
"724","A","104","2",2,"B","6",1.81
"725","A","104","2",2,"B","7",1.865
"726","A","104","2",3,"B","1",-0.015
"727","A","104","2",3,"B","4",0.279999999999998
"728","A","104","2",3,"B","5",0.24
"729","A","104","2",3,"B","6",1.25
"730","A","104","2",3,"B","7",1.295
"731","A","104","2",4,"B","1",-0.015
"732","A","104","2",4,"B","4",0.349999999999998
"733","A","104","2",4,"B","5",0.32
"734","A","104","2",4,"B","6",1.5
"735","A","104","2",4,"B","7",1.545
"736","A","104","2",6,"B","1",-0.015
"737","A","104","2",6,"B","4",0.429999999999998
"738","A","104","2",6,"B","5",NA
"739","A","104","2",6,"B","6",1.51
"740","A","104","2",6,"B","7",1.555
"741","A","104","2",7,"B","1",-0.005
"742","A","104","2",7,"B","4",0.279999999999998
"743","A","104","2",7,"B","5",NA
"744","A","104","2",7,"B","6",1.44
"745","A","104","2",7,"B","7",1.485
"746","A","104","2",8,"B","1",-0.005
"747","A","104","2",8,"B","4",0.389999999999999
"748","A","104","2",8,"B","5",NA
"749","A","104","2",8,"B","6",1.62
"750","A","104","2",8,"B","7",1.655
"751","A","104","2",9,"B","1",-0.015
"752","A","104","2",9,"B","4",0.379999999999999
"753","A","104","2",9,"B","5",NA
"754","A","104","2",9,"B","6",1.63
"755","A","104","2",9,"B","7",1.695
"756","A","104","2",10,"B","1",-0.005
"757","A","104","2",10,"B","4",0.419999999999998
"758","A","104","2",10,"B","5",NA
"759","A","104","2",10,"B","6",1.57
"760","A","104","2",10,"B","7",1.615
"761","A","104","2",11,"B","1",-0.015
"762","A","104","2",11,"B","4",0.359999999999998
"763","A","104","2",11,"B","5",NA
"764","A","104","2",11,"B","6",1.47
"765","A","104","2",11,"B","7",1.515
"766","A","104","2",12,"B","1",-0.015
"767","A","104","2",12,"B","4",0.349999999999998
"768","A","104","2",12,"B","5",NA
"769","A","104","2",12,"B","6",1.34
"770","A","104","2",12,"B","7",1.385
"771","A","104","2",13,"B","1",-0.015
"772","A","104","2",13,"B","4",0.369999999999999
"773","A","104","2",13,"B","5",NA
"774","A","104","2",13,"B","6",1.52
"775","A","104","2",13,"B","7",1.565
"776","A","104","2",14,"B","1",-0.015
"777","A","104","2",14,"B","4",0.349999999999998
"778","A","104","2",14,"B","5",NA
"779","A","104","2",14,"B","6",1.65
"780","A","104","2",14,"B","7",1.705
"781","A","104","3",2,"C","1",0.01
"782","A","104","3",2,"C","4",0.735000000000001
"783","A","104","3",2,"C","5",NA
"784","A","104","3",2,"C","6",2.525
"785","A","104","3",2,"C","7",2.59
"786","A","104","3",3,"C","1",0.01
"787","A","104","3",3,"C","4",0.705
"788","A","104","3",3,"C","5",0.755000000000001
"789","A","104","3",3,"C","6",2.415
"790","A","104","3",3,"C","7",2.49
"791","A","104","3",4,"C","1",0.01
"792","A","104","3",4,"C","4",0.675000000000001
"793","A","104","3",4,"C","5",0.715
"794","A","104","3",4,"C","6",2.255
"795","A","104","3",4,"C","7",2.32
"796","A","104","3",5,"C","1",0.01
"797","A","104","3",5,"C","4",0.615
"798","A","104","3",5,"C","5",0.645000000000001
"799","A","104","3",5,"C","6",2.245
"800","A","104","3",5,"C","7",2.32
"801","A","104","3",6,"C","1",0.02
"802","A","104","3",6,"C","4",0.785
"803","A","104","3",6,"C","5",0.825000000000001
"804","A","104","3",6,"C","6",2.195
"805","A","104","3",6,"C","7",2.25
"806","A","104","3",7,"C","1",0.01
"807","A","104","3",7,"C","4",0.565000000000001
"808","A","104","3",7,"C","5",0.595000000000001
"809","A","104","3",7,"C","6",1.875
"810","A","104","3",7,"C","7",1.93
"811","A","104","3",9,"C","1",0.01
"812","A","104","3",9,"C","4",0.645000000000001
"813","A","104","3",9,"C","5",0.665000000000001
"814","A","104","3",9,"C","6",1.895
"815","A","104","3",9,"C","7",1.94
"816","A","104","3",10,"C","1",0.02
"817","A","104","3",10,"C","4",0.655000000000001
"818","A","104","3",10,"C","5",NA
"819","A","104","3",10,"C","6",1.935
"820","A","104","3",10,"C","7",1.98
"821","A","104","3",11,"C","1",0.01
"822","A","104","3",11,"C","4",0.565000000000001
"823","A","104","3",11,"C","5",NA
"824","A","104","3",11,"C","6",1.705
"825","A","104","3",11,"C","7",1.75
"826","A","104","3",12,"C","1",0.01
"827","A","104","3",12,"C","4",0.565000000000001
"828","A","104","3",12,"C","5",NA
"829","A","104","3",12,"C","6",1.815
"830","A","104","3",12,"C","7",1.86
"831","A","104","3",13,"C","1",0.01
"832","A","104","3",13,"C","4",0.605
"833","A","104","3",13,"C","5",NA
"834","A","104","3",13,"C","6",1.965
"835","A","104","3",13,"C","7",2.01
"836","A","104","3",14,"C","1",0.02
"837","A","104","3",14,"C","4",0.585000000000001
"838","A","104","3",14,"C","5",NA
"839","A","104","3",14,"C","6",1.895
"840","A","104","3",14,"C","7",1.95
"841","A","104","4",2,"A","1",0.01
"842","A","104","4",2,"A","4",0.290000000000001
"843","A","104","4",2,"A","5",0.315000000000001
"844","A","104","4",2,"A","6",0.855
"845","A","104","4",2,"A","7",0.879999999999999
"846","A","104","4",3,"A","1",0
"847","A","104","4",3,"A","4",0.120000000000001
"848","A","104","4",3,"A","5",0.135
"849","A","104","4",3,"A","6",0.435000000000002
"850","A","104","4",3,"A","7",0.449999999999999
"851","A","104","4",4,"A","1",0
"852","A","104","4",4,"A","4",0.130000000000001
"853","A","104","4",4,"A","5",0.135
"854","A","104","4",4,"A","6",0.225000000000001
"855","A","104","4",4,"A","7",0.23
"856","A","104","4",5,"A","1",0.01
"857","A","104","4",5,"A","4",0.0800000000000001
"858","A","104","4",5,"A","5",0.0850000000000009
"859","A","104","4",5,"A","6",0.255000000000003
"860","A","104","4",5,"A","7",0.259999999999998
"861","A","104","4",6,"A","1",0
"862","A","104","4",6,"A","4",0.0300000000000011
"863","A","104","4",6,"A","5",0.0250000000000004
"864","A","104","4",6,"A","6",0.135000000000002
"865","A","104","4",6,"A","7",0.140000000000001
"866","A","104","4",7,"A","1",0
"867","A","104","4",7,"A","4",NA
"868","A","104","4",7,"A","5",NA
"869","A","104","4",7,"A","6",0.145
"870","A","104","4",7,"A","7",0.16
"871","A","104","4",8,"A","1",0
"872","A","104","4",8,"A","4",-0.139999999999999
"873","A","104","4",8,"A","5",-0.145
"874","A","104","4",8,"A","6",-0.154999999999998
"875","A","104","4",8,"A","7",-0.150000000000002
"876","A","104","4",9,"A","1",0
"877","A","104","4",9,"A","4",-0.159999999999998
"878","A","104","4",9,"A","5",-0.174999999999999
"879","A","104","4",9,"A","6",-0.164999999999999
"880","A","104","4",9,"A","7",-0.150000000000002
"881","A","104","4",11,"A","1",0.01
"882","A","104","4",11,"A","4",0.0100000000000016
"883","A","104","4",11,"A","5",0.00500000000000078
"884","A","104","4",11,"A","6",0.0650000000000013
"885","A","104","4",11,"A","7",0.0700000000000003
"886","A","104","4",12,"A","1",0
"887","A","104","4",12,"A","4",-0.0499999999999989
"888","A","104","4",12,"A","5",-0.0549999999999997
"889","A","104","4",12,"A","6",-0.0549999999999997
"890","A","104","4",12,"A","7",-0.0500000000000007
"891","A","104","4",13,"A","1",0
"892","A","104","4",13,"A","4",-0.0699999999999985
"893","A","104","4",13,"A","5",-0.0749999999999993
"894","A","104","4",13,"A","6",-0.0449999999999982
"895","A","104","4",13,"A","7",-0.0399999999999991
"896","A","104","5",2,"C","1",0.005
"897","A","104","5",2,"C","4",0.75
"898","A","104","5",2,"C","5",0.800000000000001
"899","A","104","5",2,"C","6",2.415
"900","A","104","5",2,"C","7",2.525
"901","A","104","5",4,"B","1",-0.005
"902","A","104","5",4,"B","4",0.380000000000001
"903","A","104","5",4,"B","5",0.44
"904","A","104","5",4,"B","6",1.655
"905","A","104","5",4,"B","7",1.715
"906","A","104","5",5,"A","1",0.005
"907","A","104","5",5,"A","4",0.0899999999999999
"908","A","104","5",5,"A","5",0.120000000000001
"909","A","104","5",5,"A","6",0.515000000000001
"910","A","104","5",5,"A","7",0.544999999999998
"911","A","104","5",6,"C","1",0.015
"912","A","104","5",6,"C","4",0.75
"913","A","104","5",6,"C","5",0.790000000000001
"914","A","104","5",6,"C","6",2.375
"915","A","104","5",6,"C","7",2.465
"916","A","104","5",7,"A","1",0.005
"917","A","104","5",7,"A","4",0.0700000000000003
"918","A","104","5",7,"A","5",0.0800000000000001
"919","A","104","5",7,"A","6",0.414999999999999
"920","A","104","5",7,"A","7",0.445
"921","A","104","5",8,"B","1",-0.005
"922","A","104","5",8,"B","4",0.370000000000001
"923","A","104","5",8,"B","5",0.41
"924","A","104","5",8,"B","6",1.235
"925","A","104","5",8,"B","7",1.285
"926","A","105","1",3,"A","1",0.005
"927","A","105","1",3,"A","4",0.0600000000000005
"928","A","105","1",3,"A","5",0.0549999999999997
"929","A","105","1",3,"A","6",0.155000000000001
"930","A","105","1",3,"A","7",0.164999999999999
"931","A","105","1",4,"C","1",-0.025
"932","A","105","1",4,"C","4",0.450000000000001
"933","A","105","1",4,"C","5",0.455
"934","A","105","1",4,"C","6",1.955
"935","A","105","1",4,"C","7",2.035
"936","A","105","1",5,"C","1",-0.025
"937","A","105","1",5,"C","4",0.360000000000001
"938","A","105","1",5,"C","5",0.365
"939","A","105","1",5,"C","6",2.405
"940","A","105","1",5,"C","7",2.515
"941","A","105","1",6,"B","1",-0.015
"942","A","105","1",6,"B","4",0.0800000000000001
"943","A","105","1",6,"B","5",0.0649999999999995
"944","A","105","1",6,"B","6",0.715
"945","A","105","1",6,"B","7",0.745000000000001
"946","A","105","1",7,"A","1",-0.005
"947","A","105","1",7,"A","4",-0.00999999999999979
"948","A","105","1",7,"A","5",-0.0250000000000004
"949","A","105","1",7,"A","6",-0.0650000000000013
"950","A","105","1",7,"A","7",-0.0549999999999997
"951","A","105","1",8,"B","1",-0.015
"952","A","105","1",8,"B","4",0.100000000000001
"953","A","105","1",8,"B","5",0.0849999999999991
"954","A","105","1",8,"B","6",0.524999999999999
"955","A","105","1",8,"B","7",0.545000000000002
"956","A","105","2",2,"C","1",-0.02
"957","A","105","2",2,"C","4",0.295
"958","A","105","2",2,"C","5",0.270000000000001
"959","A","105","2",2,"C","6",1.275
"960","A","105","2",2,"C","7",1.33
"961","A","105","2",3,"C","1",-0.02
"962","A","105","2",3,"C","4",0.175000000000001
"963","A","105","2",3,"C","5",NA
"964","A","105","2",3,"C","6",0.974999999999998
"965","A","105","2",3,"C","7",1.02
"966","A","105","2",4,"C","1",-0.03
"967","A","105","2",4,"C","4",0.244999999999999
"968","A","105","2",4,"C","5",NA
"969","A","105","2",4,"C","6",1.135
"970","A","105","2",4,"C","7",1.18
"971","A","105","2",5,"C","1",-0.02
"972","A","105","2",5,"C","4",0.145
"973","A","105","2",5,"C","5",NA
"974","A","105","2",5,"C","6",0.864999999999998
"975","A","105","2",5,"C","7",0.920000000000002
"976","A","105","2",7,"C","1",-0.02
"977","A","105","2",7,"C","4",0.0849999999999991
"978","A","105","2",7,"C","5",NA
"979","A","105","2",7,"C","6",0.754999999999999
"980","A","105","2",7,"C","7",0.790000000000003
"981","A","105","2",8,"C","1",-0.02
"982","A","105","2",8,"C","4",0.115
"983","A","105","2",8,"C","5",NA
"984","A","105","2",8,"C","6",0.805
"985","A","105","2",8,"C","7",0.840000000000003
"986","A","105","2",9,"C","1",-0.02
"987","A","105","2",9,"C","4",0.115
"988","A","105","2",9,"C","5",NA
"989","A","105","2",9,"C","6",1.085
"990","A","105","2",9,"C","7",1.14
"991","A","105","2",10,"C","1",-0.02
"992","A","105","2",10,"C","4",0.0849999999999991
"993","A","105","2",10,"C","5",NA
"994","A","105","2",10,"C","6",0.954999999999998
"995","A","105","2",10,"C","7",1
"996","A","105","2",11,"C","1",-0.02
"997","A","105","2",11,"C","4",0.105
"998","A","105","2",11,"C","5",NA
"999","A","105","2",11,"C","6",0.914999999999999
"1000","A","105","2",11,"C","7",0.950000000000003
"1001","A","105","2",12,"C","1",-0.02
"1002","A","105","2",12,"C","4",0.0549999999999997
"1003","A","105","2",12,"C","5",NA
"1004","A","105","2",12,"C","6",0.895
"1005","A","105","2",12,"C","7",0.940000000000001
"1006","A","105","2",13,"C","1",-0.02
"1007","A","105","2",13,"C","4",-0.0150000000000006
"1008","A","105","2",13,"C","5",NA
"1009","A","105","2",13,"C","6",0.724999999999998
"1010","A","105","2",13,"C","7",0.760000000000002
"1011","A","105","2",14,"C","1",-0.03
"1012","A","105","2",14,"C","4",0.115
"1013","A","105","2",14,"C","5",NA
"1014","A","105","2",14,"C","6",0.895
"1015","A","105","2",14,"C","7",0.940000000000001
"1016","A","105","3",2,"B","1",-0.01
"1017","A","105","3",2,"B","4",0.199999999999999
"1018","A","105","3",2,"B","5",NA
"1019","A","105","3",2,"B","6",0.5
"1020","A","105","3",2,"B","7",0.525000000000002
"1021","A","105","3",3,"B","1",-0.01
"1022","A","105","3",3,"B","4",0.0499999999999989
"1023","A","105","3",3,"B","5",0.0350000000000001
"1024","A","105","3",3,"B","6",0.120000000000001
"1025","A","105","3",3,"B","7",0.105
"1026","A","105","3",5,"B","1",0
"1027","A","105","3",5,"B","4",-0.0800000000000018
"1028","A","105","3",5,"B","5",-0.104999999999999
"1029","A","105","3",5,"B","6",0.0399999999999991
"1030","A","105","3",5,"B","7",0.0549999999999997
"1031","A","105","3",6,"B","1",-0.01
"1032","A","105","3",6,"B","4",-0.0600000000000023
"1033","A","105","3",6,"B","5",-0.0849999999999991
"1034","A","105","3",6,"B","6",0.0399999999999991
"1035","A","105","3",6,"B","7",0.0350000000000001
"1036","A","105","3",7,"B","1",-0.01
"1037","A","105","3",7,"B","4",-0.100000000000001
"1038","A","105","3",7,"B","5",-0.125
"1039","A","105","3",7,"B","6",-0.0799999999999983
"1040","A","105","3",7,"B","7",-0.0849999999999973
"1041","A","105","3",8,"B","1",-0.01
"1042","A","105","3",8,"B","4",-0.150000000000002
"1043","A","105","3",8,"B","5",-0.184999999999999
"1044","A","105","3",8,"B","6",-0.23
"1045","A","105","3",8,"B","7",-0.244999999999997
"1046","A","105","3",10,"B","1",-0.01
"1047","A","105","3",10,"B","4",-0.160000000000002
"1048","A","105","3",10,"B","5",NA
"1049","A","105","3",10,"B","6",-0.149999999999999
"1050","A","105","3",10,"B","7",-0.134999999999998
"1051","A","105","3",11,"B","1",-0.01
"1052","A","105","3",11,"B","4",-0.140000000000001
"1053","A","105","3",11,"B","5",NA
"1054","A","105","3",11,"B","6",-0.0199999999999996
"1055","A","105","3",11,"B","7",0.00500000000000256
"1056","A","105","3",12,"B","1",-0.01
"1057","A","105","3",12,"B","4",-0.190000000000001
"1058","A","105","3",12,"B","5",NA
"1059","A","105","3",12,"B","6",-0.219999999999999
"1060","A","105","3",12,"B","7",-0.224999999999998
"1061","A","105","3",13,"B","1",0.01
"1062","A","105","3",13,"B","4",0.0499999999999989
"1063","A","105","3",13,"B","5",NA
"1064","A","105","3",13,"B","6",0.109999999999999
"1065","A","105","3",13,"B","7",0.105
"1066","A","105","3",14,"B","1",0
"1067","A","105","3",14,"B","4",-0.140000000000001
"1068","A","105","3",14,"B","5",-0.164999999999999
"1069","A","105","3",14,"B","6",-0.120000000000001
"1070","A","105","3",14,"B","7",-0.114999999999998
"1071","A","105","4",2,"A","1",0.005
"1072","A","105","4",2,"A","4",-0.0299999999999994
"1073","A","105","4",2,"A","5",-0.0399999999999991
"1074","A","105","4",2,"A","6",-0.175000000000001
"1075","A","105","4",2,"A","7",-0.189999999999998
"1076","A","105","4",3,"A","1",0.005
"1077","A","105","4",3,"A","4",-0.139999999999999
"1078","A","105","4",3,"A","5",-0.159999999999998
"1079","A","105","4",3,"A","6",-0.455000000000002
"1080","A","105","4",3,"A","7",-0.469999999999999
"1081","A","105","4",4,"A","1",0.005
"1082","A","105","4",4,"A","4",-0.179999999999998
"1083","A","105","4",4,"A","5",-0.199999999999999
"1084","A","105","4",4,"A","6",-0.565000000000001
"1085","A","105","4",4,"A","7",-0.589999999999996
"1086","A","105","4",5,"A","1",0.005
"1087","A","105","4",5,"A","4",-0.249999999999998
